id,zh,en
8447,其实事实恰恰相反。,"In fact, the opposite is usually true."
8447,做标准深蹲时，增加的血液流动可以移除累积的废物，恢复旧伤组织，缓解疼痛。,"The increased blood flow and range of motion in full squats removes waste build-up and stretches old scar tissue, alleviating pain."
8447,膝盖及其周围的矶肉与肌腱将变得更强、更柔韧，再受伤的可能性也大大减小了。,"The knees and surrounding muscles and tendons become stronger and more flexible, and the likelihood of future injuries is lessened."
8448,有些感染会大大影响你的生活，比如爱泼斯坦-巴尔病毒，能攻击你的肝并造成传染性单核细胞增多症，使脾脏肿胀。,"Other infections change the way you live.The Epstein-Barr virus, for example, attacks your liver and causes infections mononucleosis with a spleen swollen with immune cells ready for battle."
8448,"病毒的一个弱点是为了能入侵细胞,它需要某种运输方式，也就是它需要一种化学的运输体把它运送到那里。","One of the weaknesses of viruses is that in order for a virus to invade a cell, it needs some mode of of transportation—it needs a chemical transporter to take it there."
8448,最新的病毒治疗方法集中致力于阻断运输体以便病毒到达不了细胞。,The latest therapies for virus can't get into the cells.
8449,如果把疼痛分为1到10级，背痛的级别是6.92。,"If you've ever strained your back, you know that on the scale of 1 to 10, the pain ranks at a 6.92."
8449,疼痛会给人带来麻痹的感觉——行走、坐下、睡觉，行动都很困难。,"It can be paralyzing—making if difficult to walk, to sit, to get up, to sleep, to do anything."
8449,这时你就只想躺下，把脑袋埋在枕头里。,"All you want to do is to lie down, prop your head on some pillows."
8449,此刻最美的事莫过于生活伴侣给你递来冰袋和布洛芬，并奉上最新一期Tattoo Today杂志。,"And you can think of nothing better than having your spouse deliver ice packs, ibuprofen, and the latest issue of Tattoo Today directly to your bed（4）."
8450,任何一种常模调查的实施，都必须透过严谨及标准化的测量程序。,"In any normative survey, the test must be administered in a rigidly standardized manner."
8450,测量方式如果出现差异 ，所得到的结果就不具参考价值。,Deviations in the way measurements are taken give meaningless results.
8450,研究者使用百分位数、 T 分数或标准九等标准化分数来分析所收集到的数据，同时分别依据年龄、性别等类别来建立常模。,"The researcher collects and analyzes the data from the survey by some norming method, such as percentiles, T scores, or stanines, and then constructs norms for the categories of age, sex, and so on."
8451,常态科学随着爱因斯坦相对论和量子论的发明而受到极大的冲击。因为这二种理论皆指出自然的法则会受到人类的影响（也就是说，事物的真实性有很大的一部分要看当事者的知觉）。,"Normal science received a terrific jolt with Einstein’s theory of relativity and the quantum theory, which indicated that nature’s laws could be influenced by humans (that is, that reality depends to a great extent on how one perceives it)."
8451,再者，有些事情的发生，像是放射性核子的 衰退，全无理由可言。,"Moreover, some things, such as the decay of a radioactive nucleus, happen for no reason at all."
8452,体重超重或患有其他疾病的人在开始任何体育锻炼前， 都要先咨询医生。,"If you're overweight or have other medical conditions, you should consult your doctor before starling any exercise program."
8452,开始时先是小运动。每天散步五分钟，然后每隔几天就延长一到两分钟。,"Start small: Walk five minutes a day, and increase by one or two minutes every few days."
8453,当我们按出生年龄来分析运动上的成功时，就会明了。,This comes to light when sport success is analyzed by birth date.
8453,由于大多数青年赛事中，竞赛都是按年龄来分组的，按照比赛认证的年份，一个生于年初的孩子体格可能更大——可能在力量运动上更有优势——相比于那些生于年尾的孩子。,"Since competition is grouped by age category in most youth sports, a child who is born at the first part of the qualifying year can be expected to be bigger—and perhaps more skillful in strength and power activities—than one whose birth date is in the later part of the year."
8453,但是这两个孩子都将在同一组中里进行比赛。,Yet both will be playing at the same level of team competition.
8454,青春期早期以前的数据与以往使用敏感性较低的方法的很多研究结果是一致的（虽然不是定量的研究）。,From early puberty onw ard the data are consistent (although not quantitatively) w ith those from m any previous studies using less sensitive assays.
8454,这些研究结果显示，增强的促黄体生成激素脉（LH）冲性释放——最早只在夜间—— 紧接着有一个不平衡的分泌期，大部分是在夜间，最后到成年的释放方式，即间歇性的脉冲释放，在月经的卵泡期的频率大约是每90秒钟释放一次。,"They showaugm ented, pulsatile release of luteinizing hormone (LH) — at first, only at night — followed by a period of unbalanced secretion w ith the great m ajority at night, and finally to the adult pattern o f intermittent pulsatile release with a frequency of one pulse approxim ately every 90 mm in the early follicular phase of the m enstrual cycle."
8454,卵巢接受逐渐增加的生物学上有活性的促性腺激素刺激后，会产生越来越多的雌二醇。,The ovary is stim ulated to produce increasing quantities of oestradiol by the increasing concentrations of biologically active gonadotrophins.
8455,运动是非常重要的。,There are a couple of reasons why exercise is so important.
8455,不论运动量大小，既能降低收缩压（心脏收缩时承受的压力），又能降低舒张压（心脏放松时的动脉压力）。这两者都是动脉老化最重要的指标，尤其是舒张压。,"For one, any amount of physical activity lowers both systolic (the pressure being exerted when the heart contracts; the first or top number) and diastolic (the pressure in the arteries when the heart is at rest; the bottom or second number) blood pressure, which are the most important factors in arterial aging."
8455,即使每天散步几分钟，也能降低体内有害胆固醇LDL)含量，提高健康胆固醇（HDL含量，减少发炎，还有其他益处。,"Even walking just a few extra minutes a day lowers your lousy (LDL) cholesterol, raises your healthy (HDL) cholesterol, and decreases inflammation, among other benefits."
8456,高脂饮食会导致胆囊收缩，更增加了结石带来的痛苦。,"Fatty meals, which cause your gallbladder to contract, can increase the pain from your existing stones."
8456,这里有一个方法可以检验自己的腹痛是否是由胆结石引起的。,So there's a way that you can actually test yourself to see if your belly pain is caused by gallstones.
8456,去快餐店吃少量高脂饮食，比如一两块肯德基原味炸鸡（不错，这是惟一一次医生向你推荐这种食品）。,"Go out and eat a small amount of a highly fatty fast-food meal, like a piece or two of original Kentucky Fried Chicken (yes, this is the only time you'll hear us recommend that)."
8457,高脂饮食会导致胆囊收缩，更增加了结石带来的痛苦。,"Fatty meals, which cause your gallbladder to contract, can increase the pain from your existing stones."
8457,这里有一个方法可以检验自己的腹痛是否是由胆结石引起的。,So there's a way that you can actually test yourself to see if your belly pain is caused by gallstones.
8457,去快餐店吃少量高脂饮食，比如一两块肯德基原味炸鸡（不错，这是惟一一次医生向你推荐这种食品）。,"Go out and eat a small amount of a highly fatty fast-food meal, like a piece or two of original Kentucky Fried Chicken (yes, this is the only time you'll hear us recommend that)."
8458,等你做引体向上的能力变强了，比如，到了无需作弊就可以做第五式的水平，这时就可以通过蹬腿来增加动作次数了。,Once you become stronger at pullups—when you can do Step 5 without cheating—then you can begin to productively use kipping in your workouts.
8458,先做严格规范的动作，尽量多做，至少要3-4次，然后再借助蹬腿产生的力多做一次、二次，甚至三次。这样可以让你突破正常的界限，全展更强的肌肉耐力。,"Do as many reps as you can strictly—at least three or four—then use kipping to generate the power to do another one, two or even three reps. This will allow you to push past your normal barriers and develop more muscular stamina than you otherwise could."
8459,CrossFit是一套进行力量和代谢调节训练的课程计划，由美国的 格雷格•格拉斯曼教练创立。,CrossFit is a strength and conditioning program created by Greg Glassman.
8459,格拉斯曼教练在《CrossFit期刊》中是 这样定义CrossFit的:CrossFit由 “高强度不断变化的功能性动作组成，要求训练者在指定的时间和场地范围内完成训练任务”。,"As defined by Glassman in the CrossFit Journal, CrossFit consists of “constantly varied functional movements executed at high intensity across broad time and modal domains.”"
8459,每周去3次传统健身房的人，通常每次会进行同样的25 分钟一轮的器械训练。他们单独训练不同部位的肌群，每个肌群的训练完成两组，每组重复10次。,"Consider the person who goes to a gym three times a week and performs the same 25-minute circuit of machines that isolate specific muscle groups, completing 2 sets of 10 reps for each exercise."
8460,体内血糖含量应低于lOOmg/dl。,Keep it lower than 100 mg/dl.
8460,糖尿病患者的血液中含糖量过高，会降低一种特殊的磷激酶的活性，从而对动脉造成伤害。磷激酶能够让动脉自如地扩张收缩。,"The excess sugar in the blood that's caused by diabetes damages the arteries by inactivating a specific phosphokinase, a substance that makes it possible for your arteries to dilate smoothly and contract."
8460,没有这种酶，不同部位动脉的血管壁连接处出现裂缝坑洞的可能性就会大大增加。,"Without that phosphokinasc, the risk of holes or cracks appearing at junctions in the arterial walls increases dramatically."
8460,因此我们所有人，不只是糖尿病患者，都应尽量避免食用含有较多单糖类和饱和反式脂肪的食品，例如果冻甜面圈。,"So all of us, not just diabetics, really want to avoid foods that are high in simple sugars and saturated and trans fats, like jelly doughnuts."
8461,极简跑鞋同样对灵活性有帮助。,Minimalist shoes can also make a contribution to mobility.
8461,传统跑鞋为脚部动作提供了相当多的支撑，而极简跑鞋提供的多方面灵活性在于让双脚尽量自然活动。,"While traditional shoes provide considerable control over foot movement, minimalist shoes have multidirectional flexibility that is designed to let the foot move as naturally as possible."
8461,跑者最终将因此获得更大的灵活性。,"Ultimately, this leads to greater mobility."
8462,进行预测研究时，样本的参与者人数应该要够多。,In prediction studies the number of participants in the sample should be sufficiently large.
8462,通常，样本数越大，越有可能代表样本取样的母群体。,"Usually, the larger the sample, the more likely it will be to represent the population from which it is drawn."
8462,使用小样本数的多元回归研究的另一问题在于相关性可能高得不符逻辑。,Another problem with small samples in multiple-regression studies is that the correlation may be spuriously high.
8462,从参与者人数到变项数目，其相关性与比例属直接关系。,A direct relationship exists between the correlation and the ratio of the number of participants to the number of variables.
8463,15%的女性被诊断出患有二尖瓣脱垂。,Fifteen percent of women are diagnosed with mitral valve prolapse.
8463,尽管男性瓣膜也会有异常问题发生，但是与瓣膜松软有关的心悸、出虛汗和心慌综合征通常出现在年轻女性身上。,"Although men also have abnormal valves, the syndrome of palpitations, sweating, and panic attacks that is associated with these floppy valves is usually found in young women."
8463,这种瓣膜问题应该用β-受体阻滞剂治疗，但是大多数人会放任情况进一步发展。,"It can be treated with drugs called beta-blockers, but most folks end up outgrowing the condition."
8464,二手文献则为由那些并非直接与事件或主题相关的人所写的书籍或文章。,Secondary sources are sources such as books and articles written by people who were not directly associated with the event or topic.
8464,在许多情况下，二手文献是由那些已经完成他们第一手数据及基本调查的人，所写出来的。,"In many cases, they are written by researchers who have done their own primary source-based research."
8464,然而，由于资料过滤的程度是由他人去检验的，对于历史学家而言，相关二手文献显得较没价值。,"However, the degree of filtering resulting from having been examined by others makes secondary sources less valuable to historians."
8465,现在对于研究生长发育的生物学家和儿童运动生理学家来说是一个激动的时刻。,This is an exciting time for developmental biologists and paediatric exercise physiologists.
8465,在研究儿童发育过程心肺系统对运动反应时，现在已经有了新的方法可供选用。,New methodologies are now available to focus on mechanisms of maturation of the cardiorespiratory response to exercise in children.
8465,例如，MRI和 P MRS方法可以对生长发育阶段结构和机能的变化进行无创性测定。,"For example, MRI and P M RS allow noninvasive assessments of growth and development of both anatomic and functional importance."
8466,研究还显示，那些经常吃同一类食品的女性得临床乳腺癌的几率会降低30%—50%。,And studies have also shown that the risk of developing clinical breast cancer is 30 to 50 percent lower among women who frequently eat similar kinds of foods.
8466,许多人认为其中的有效成分即造成这一惊人数字的成分是番茄红素。这是一种类胡萝卜素，因其抗氧化机能而著名。,"Many believe that the active ingredient-the ingredient responsible for such astounding numbers—is lycopene, a carotenoid known for its antioxidant properties."
8467,少儿运动科学家在阐明青年退出运动的原因时碰到的最大阻碍之一在于定义上的障碍。,One of the major barriers paediatric sport scientists have encountered in an effort to explain the drop-out dilemma in youth sports focuses on definitional hurdles.
8467,大多数早期研究者把青少年分成以下3类。,Most of the early research classifies children and adolescents into one of the following categories.1
8467,1.参与者：目前正在参加一项特定 运动项目。,Participant: an athlete who is currently participating in a specific sport programme.
8467,2.中途退出者：不再参加任何一项 特定运动项目。,2 Drop-out: an individual who is no longer involved in that particular programme.
8467,3.非参与者：从未参加过任何特定 运动项目。,3 Non-participant: an individual who has never been involved in that particular programme.
8467,确切地说，这些类别是根据对个人是否参加运动的现状进行研究与评估后得出的。,"Typically, these classifications were made after the fact and assessed the individual's current status of sport involvement or non-involvement."
8467,这些描述意味着，少年儿童要么参与运动要么退出运动，不存在第三种情况。,These definitions infer an all-or-nothing meaning to sport participation or withdrawal.
8468,然而更小的微粒，肉眼通常无法看见，能溜过防御系统，就像出色的足球前锋带球突破后卫防守，直闯对手禁区。,"But even smaller particles, particles we cant actually see—can slip through the defense system much like a great running back breaks tackles."
8468,如果没被察觉，这些微粒就会引发炎症，损坏部分肺部组织，进而还会带来更大的危害。,"Undetected, these particles actually cause an inflammatory reaction that destroys part of your lung tissue—and puts you at greater risk for various lung disorders."
8468,（正因为此，钠米技术制造业可能就很危险了，因为它报废的产品都是小分子。）,(Thats why nanotechnology manufacturing may be dangerous: the waste product is all small particles.)
8469,在风湿热发生初期如果没有心肌炎的发生，疾病的预后是良好的。,The prognosis is excellent for subjects to escape carditis during an initial attack of rheumatic fever.
8469,初期的心肌炎及其后果的严重程度越大，预后就越坏。,The prognosis worsens with increasing severity of the initial carditis and its sequelae.
8469,从风湿热急性期恢复并且没有合并心肌炎的人可以参加所有的体育运动。,"Individuals who have recovered from the acute phase of rheumatic fever and do not have carditis, may participate in all athletic activities."
8470,我们并不是说一个变项无法造成另一变项的产生；事实上，根据我们所提出的负相关例子，可说明将球打得越远，开球准确率便会越低（因为开球准确率是依据球员开球上球道率而定）。但是，这项关系并不代表着因果关系。,"We are not saying that one variable cannot be the cause of another; in fact, using our example of a negative correlation, it is likely that driving the golf ball farther does cause a decrease in driving accuracy (as determined by the percentage of fairways that the player hits), but establishing that relationship does not establish cause and effect."
8470,要产生因果关系，两个变项必须具有相关性。,"For cause and effect to occur, the two variables must be correlated."
8471,增强肌腱和韧带力量。,Building tendon and ligament strength.
8471,LSD跑步确实可以帮助增强这些结构，但是就像生物学家图多尔•博帕指出的，6周的负重训练同样可以大大增强结缔组织的力量。,"LSD running may help strengthen these structures, but as exercise physiologist Tudor Bompa has pointed out, 6 weeks of weight training can also generate substantial connective tissue gains."
8471,由于负重训练和增强式训练可以有针对性地增强肌腱和韧带力量，所以比起单纯进行大量的跑步训练，CFE模式的训练计划可以更有效地改善这些组织结构。,"Further, because a weight training and plyometrics progression can target and improve specific tendons and ligaments, a CFE-type program may be more efficient and effective at improving these structures than just pounding the sidewalk for as many miles as you can."
8472,2009年4月12日，在英式橄榄球联盟喜力杯哈勒奎因队（英国伦敦）与伦斯特队（爱尔兰）的1/4决赛中，哈勒奎因队的队员汤姆•威廉姆斯(Tom Williams)在比赛只有最后几分钟时口吐鲜血，似乎是受了伤。,"On April 12, 2009, at rugby union's Heineken Cup quarter-final involving Harlequins (of London, England) and Leinster (of Ireland), Harlequins' player, Tom Williams, appeared to sustain an injury as blood gushed from his mouth with just minutes remaining in the game."
8472,这起突发事件让哈勒奎因队可以“流血换人”，尼克•埃文斯（Nick Evans)上场。,"The incident permitted Harlequins to make a ""blood substitution,"" allowing Nick Evans to come on to the field."
8472,比赛到了这个时候，正常来说哈勒奎因队已经不允许替换队员，“流血换人”是唯一能让埃文斯（久经沙场的攻击手，潜在的获胜武器）出场的一种方式。,"At this point of the game, Harlequins would normally not be allowed to make a player replacement; a ""blood substitution"" was the only possible means of getting Evans (a recognized kicker and potential game-winner) onto the field."
8473,如同世代研究，个案对照研究 (case control studies)的目的也在于找出与疾病结果有因果关系的因子。,"The case-control study, like the cohort study, aims to identify factors that are causally related to disease outcome.In this design, people with disease (i.e."
8473,这项设计将有疾病者(即个案组) 与无病者(即对照组)在同一时期招募至一个研究中。,", cases) and without disease (i.e., controls) are recruited into the study over the same period."
8473,无病对照样本的选择通常系透过潜在 的重要干扰因子如：年龄与族裔，与有病个案进行配对 (matching)。,"Frequently, the disease-free control subjects are selected to match cases with respect to potentially important confounding factors, such as age or ethnicity."
8473,其次 ，两组都将经由面访或自填问卷的方式，询问他们在致病因子的暴露情形。,Both cases and controls are then asked about their exposures to potential causal factors using in-person interviews or self-administered questionnaires.
8473,因此，个案对照研究的目的在于透过回溯性 (retrospective)的暴露评估，以找出在疾病自然史之诱导期中(即在发病之前)产生致病影响的因子 。,"Thus, the objective of this retrospective exposure assessment in case-control studies is to identify factors that influenced the natural history of the disease during its induction period (i.e., before disease onset)."
8474,如果干细胞已经被损坏，接受适当的干细胞治疗会启动功能恢复机制。,"When damage has already occurred, receiving appropriate stem cell therapies could prime the pump of recovery of funefion."
8474,有关于此的道德困境在于从哪里获取干细胞，因为目前最好的来源是晶状受精卵，这些受精卵是其父母贡献者无法再用的。,"The moral dilemma is where to get the stem cells from, since the best sources today are from unused in vifro fertilized eggs that the biologic parents can no longer use."
8474,判断生命是从什么时候开始的是一个非常敏感的问题，但是许多科学家却看好在此领域的继续发现所带来的益处。,"Deciding when life begins is a very personal issue, but many scientists appreciate the potential benefits of continued exploration in this field."
8475,叶酸是维生素B的一种。专家已经证实，叶酸在很多方面对人类健康有重要作用，不过对于人体心脏来说，它的意义更不寻常。每日补充400微克叶酸，能将高半胱氨酸含量降到健康水平，让高半胱氨酸含量原来为26mg/dl(健康水平应低于9mg/dl)的人年轻6岁。,"Folic acid is a B vitamin, which has proven to be essential to human health in various ways, but for your heart, it has a crucial role: a daily dose of 400 micrograms (half from food is normal) lowers homocysteine to healthy levels, and makes the person whose homocysteine level is 26 mg/dl (the level you should shoot for is less than 9 mg/dl) about six years younger."
8476,黄斑包括许多视锥细胞，也有一些杆状细咆。黄斑会随着我们年老而变性，导致最常见的老年视觉问题。,"The macula, which contains many cones but also some rods, can deteriorate as we age—making it the most common cause of age-related vision problems."
8476,这种变性有两种形式。,This degeneration comes in two forms.
8476,第一种是较常见的干式病变。,One is the more common dryform.
8476,虽然我们并不知道其中确切的原因，但是我们知道那些抽烟的人和有高血压的人易受到这种因素的影响。,"Although the exact cause is unknown, we know that those who smoke, and have high blood pressure are most affected."
8477,如果你自己随意服用合成代谢类固醇、减肥药或治疗其他疾病的速效药，你就是在跟你的激素瞎胡闹，就会让身体出现故障。,"Anytime you try fiddling with your hormones on your own with anabolic steroids or fixes for weight loss or other ailments, you're causing your body to go haywire."
8477,比如我们经常会了解到一些运动员通过服用代谢类固醇药或补充剂，使其代谢产生睾丸酮。,"For example, we often read about athletes who take androgenic steroids or supplements that get metabolized through to testosterone."
8477,这些多余的睾丸酮会导致非常具有侵略性的行为，所以千万不要给服用者手枪，或者什么辩题，更别提这些药产生所有的副作用，像心血管病和肾脏类病。,"This excess tesfosterone can lead to very aggressive behavior—as in, don't give that man a gun or even an argument—not to mention all the side effects like cardiovascular and kidney problems."
8478,纵跳的高度(H)是依据以下的公式计算的：H = vt2-2g-1这里的vt=起跳速度，g=重力加速度。,The height of the jump (H) is measured according to the formula:H = vt2-2g-1where vt = take-off velocity and g = acceleration due to gravity.
8478,力的峰值是在起跳前与测力台接触时的最大的力。,Peak force is the recording of maximal force during the time of contact on the platform before take-off.
8478,该试验被认为是测试跳跃功率的黄金标准，并用来验证其他无氧功率试验的有效性。,The test is considered as the gold standard in jump power testing and has been used for validation of other anaerobic power tests.
8479,巩固训练是处理这种状况的好办法。,Consolidation training is an excellent way of coping with this situation.
8479,不是一周锻炼一两次，每次都努力增加次数，而是尝试每天都练习这个新动作，有时甚至是一天 练习两三回。,"Instead of working the new exercise once or twice a week and struggling to improve your reps every time, try working the new exercise every day—sometimes even twice or three times a day."
8479,放松，然后每回不是尽可能做更多次，而是最多只做一两次。,"Loosen up, then instead of doing as many reps as possible, only do one—two at the very most."
8479,很可能是早晨醒来做一次单臂引体向上，午饭后再做一次，熄灯前再做一次，诸如此类。,"Maybe do one rep of a half one-arm pullup when you wake up; another one after lunch; another before lights out, and so on."
8480,我不知道为什么巩固训练会起作用，但它的的确确有用。,"I don’t know why consolidation training works, but it definitely does work."
8480,有人告诉我说这是因为相比一次长时锻炼，多次的短时锻炼可以更有效地“教”神经系统处理相应的动作技巧。,I’ve been told that it works because the multiple mini-sessions “teach” the nervous system how to manage the technique in a more efficient way than just one prolonged session can.
8480,不要在那些你已经能做多次反复的动作上使用巩固训练，只有在升级到新的、让你真正遇到挑战的高级技巧时才使用它。,"Don’t use it for exercises where you can already get multiple reps—keep it for those occasions when you move up to a new, advanced technique which you find a real struggle."
8481,在本章中，我们讨论了测量的效度与信度的概念，以及在研究中的应用。,"In this chapter, we discussed the concepts of validity and reliability of measurements and their application to research."
8481,效标效度(包含同时效度与预测效度)及构念效度是研究中用来证实测量效度最常用的两种方法。,Criterion validity (which includes both concurrent and predictive validity) and construct validity are two of the most popular methods of validating measures used in research studies.
8481,有一个常被提出与预测测量有关的问题是普遍性或情境专属。,One problem often identified regarding predictive measures is population or situation specificity.
8481,另外也讨论了使用预期表的价值。,The value of using expectancy tables was discussed.
8482,由罗伯特·坎贝尔（Robert Campbell) 在美国申请专利的一种新型的骨骼宽度测量夹子带有两只滑动的测量臂，将骨骼宽度测量的精度提高了一步。,A new small bone caliper based on a US patent for a double-sliding branch principle by Robert Campbell provides for a new level of precision in measuring bone breadths.
8482,测量臂末端的压力稳定，不紧也不松。,The design permits firm pressure on the ends of the branches without binding.
8482,Campbell 10夹子以发明人的名字命名，是按照独家专利协议由Rosscraft公司生产的。,"The Campbell Caliper 10, named after the inventor, is manufactured by Rosscraft under exclusive patent agreement."
8482,这种夹子有两个游标尺，可以从上下两个方向进行读数。,It has double vernier scales to permit reading in an up and down orientation.
8483,Siber-Hegner式人体测量器无关节的终端部分是用大范围的滑动夹子来测量躯干的宽度的；而Mitutoyo式小的夹子是用 于骨骼宽度测量的。,The disarticulated end piece of the Siber-Hegner anthropometer is used as a large wide sliding caliper for torso breadths; and small Mitutoyo adapted caliper for bone breadths.
8483,测量器必须组装合适。,The anthropometer must be assembled properly.
8483,滑动臂必须在操作者的右手侧。,The sliding branch should be on your right-hand side.
8483,在测量器闭合时，显示器上的读数应该是0.7 mm (夹子两个臂在闭合时分开的距离）。,"When closed, the anthropometer indicator should read 0.7m m (the small distance the branches are apart when fully closed)."
8483,滑动夹子和骨骼夹子的控制方法是相同的。,Both the sliding and the bone calipers are held in the same manner.
8484,女性只是普遍在患病时间上比男性提前，因为女性的骨密度和骨质量都比男性小。,Women just tend to get osteoporosis earlier because women's bone density and bone mass are naturally thinner.
8484,在绝经后，女性的骨密度也会降低，因为有助于钙质累积的雌性激素此时分泌量减少。,"Women also lose bone density after menopause, since they lose some estrogen, which is paramount in helping deposit calcium."
8484,不过男性稍后的骨质疏松发病率也就和女性并驾齐驱了。男性一到75岁，雄性激素和睾丸激累分泌量普遍下降，不足以维持骨骼的密度和质量。,"But men—catch up later; as they reach seventy-five, they lack both the mass and sufficient estrogen and testosterone to help build bone."
8485,大家一谈到骨质疏松症，可能就会想到骨折、骨裂。,"When you think of osteoporosis, you probably think of bone breaks."
8485,的确，这是骨密度下降带来的负面后果。但是，骨折、骨裂还不是 骨质疏松馥主要的危害。,Surely that s the danger of having thin bones- But its not the break itself that makes osteoporosis so bad.
8485,骨折还会引发一连串与衰老有关的问题。,Its what happens afterward.The fracture triggers a chain of aging- related events.
8486,对于抗击骨质疏松症，我们很有信心，尤其是因为我们可以通过调节自己身体有序地工作，让自己保持年轻。,"We are optimistic about osteoporosis, especially because you can take control of your own body and keep yourself younger."
8486,从事足量的体育活动、控制血压、戒掉香烟，就是远离疾病的正确手段。,"If you are getting enough physical activity，controlling your blood pressure, and eliminating cigarettes, you're well on your way to keeping the disease at bay."
8486,再说一件值得高兴的事。自1988年至2003年，骨质疏松在骨折发生前就被检测到的例子翻了七倍。,"Another item to celebrate: From 1988 to 2003, there was a sevenfold increase in the detection of osteoporosis before a fracture occurred."
8487,髋关节是人体最强健的关节，结构具有球和球座组合的特点，保证了肢体运动的稳定性。不过缺点与优点相伴而生。,"Our strongest joint, the hip, has a ball socket construction that gives us staoility, but at a price."
8487,髋关节伸展困难，容易患关节炎而变得僵硬，使患者髋关节会感觉像灌进了沙子一样难受。,The joint is difficult to stretch out and is prone to stiffening with arthritis.The effect is that your joint feels as if sand is being poured into the joint.
8488,（a)直腿抬高，受试者仰卧，保持膝关节伸展，被动抬高腿、屈曲髋关节，直至感觉抗阻或对侧大腿开始从检查床向上移动（提示骨盆开始旋转)。,"(a) For the straight leg raise, the youth is supine and the examiner passively flexes the hip by lifting the foot, with the knee extended, until resistance is felt or the contralateral thigh begins to move upward from the examining table (indicating that the pelvis has rotated)."
8488,直腿抬高的角度是指下肢与检查床之间的成角。（b)腘窝角试验不应大于10° (Holt方法）；直腿抬高应能达到85°。,"The straight leg raise angle is formed between the extremity and the examining table,(b) The popliteal angle test should measure no greater than 10°  (Holt's method), and the straight leg raise should be possible to 85°."
8489,心血管素质下降是过度保护的表现。,Low cardiovascular fitness reflecting overprotection.
8489,注意选择有氧活动的方式， 防止严重的摔伤。,Care in selection of aerobic activities that may result in serious falls.
8489,游 泳和自行车练习是低撞击的运动方式。,Swimming and cycling as low impact adjuncts to training regimens.
8490,踝关节骨折常发生在胫骨和腓骨骺板 (生长板）闭合前，15-16岁时。,Fractures of the ankle usually occur prior to the closure of the tibial and fibular growth plates at approximately 15 -16 years of age.
8490,踝关节骨折包括外旋损伤所致的胫骨远端蒂拉克斯骨折（Tillaux fracture)和二翼型 (triplane)骨折。,Injuries involving external rotations may result in a Tillaux and triplane fracture at the distal tibiia.
8490,内翻损伤可导致腓骨远 端骺板萨尔特-哈理斯（Salter-Harris) I型和II型骨折。,An inversion injury may result in a Salter— Harris type I or II fracture of the distal fibular growth plate.
8491,通过睡眠，大脑对肠胃功能也能发挥作用。,"Through sleep, your brain also plays a role in gut functions."
8491,如果你想少进食，那就多睡觉。,"If you want to eat less, get more sleep."
8491,假如你睡眠不足，人体就会分泌较多的饥饿激素，释放较少的瘦素。,"When you don't sleep enough, more ghrelin is secreted and less leptin is released."
8491,所以缺乏睡眠造成的影响和高果糖玉米糖浆相同，都会让你增加进食次数，吃得更多。,So lack of sleep can have the same effect as HFCS by causing you to eat more often.
8492,无氧运动能力是一个比较复杂的概念。,Anaerobic performance is a rather complex concept.
8492,在文献中，它常常作为肌肉功率的同义语。,In the literature it is often defined as synonymous with muscle power.
8492,例如，像冲刺这样一项无氧作业包含着短时间的爆发性用力。,"An anaerobic task like, for example, sprinting involves a short burst of effort."
8492,这种活动需要对肌肉最大活动供应即刻的能量，可是，我们也可以将所有通过“无氧”能量释放所完成的短时间的肌肉的发力和工作定义为运动能力。,"Such an activity requires an immediate availability of energy to power maximum muscular activity.However, we can also consider that all short-term muscular force and work done by means of 'anaerobic' energy release can be defined as performance."
8493,肌肉的横断面研究已经证实了许多变量对肌肉功能的重要性。,Cross-sectional research studies have verified the importance of a number of variables for muscle function.
8493,例如，已有报告指出短跑能力与以下因素显著相关：爆发力（如纵跳高度）、蹲举力量、跳深、测力台的测试，以及等长和等速力量的测试。,"For example, significant correlations with sprinting performance have been reported for explosive strength (as indicated by height of vertical jump), strength on squat lifts, drop jumps, force production on a platform, and measures of both isometric and isokinetic strength."
8493,这些研究结果需要考虑肌肉群测试，因为在短跑的不同阶段，特定的肌肉对向前推动力的贡献各不相同。,"Findings in such studies need to take in account the muscle groups tested, since the contribution of specific muscles to forward propulsion varies in the different phases of the sprint."
8494,彼得•科埃的方法包含了高强度功能力量循环训练——是麦肯齐的CFE方法的先驱。,Peter Coe’s method included high-intensity functional strength training in a circuit—a precursor to MacKenzie’s CFE approach.
8494,科埃认为循环训练的益处包括获得更好的姿势、更强的耐力和肌肉控制力、更好的协调能力和更强的结缔组织。,"Coe believed that the benefits of circuit training included better posture, improved endurance and muscle recruitment, better coordination, and stronger connective tissues."
8494,一套彼得•科埃研发的循环训练方案包括2 ~ 5组循环练习，如每组包含臂屈伸、背部伸展、仰卧起坐、俯卧撑、负重深蹲起和攀爬绳子练习。,"A Peter Coe–designed circuit workout consisted of 2 to 5 circuits of exercises such as dips, back extensions, sit-ups, push-ups, squat thrusts, burpees, and a rope climb."
8495,随着年龄的增长，我们的身体会分泌更少的睾丸酮和人体生长荷尔蒙。,"As we age, our bodies produce less testosterone and human growth hormone."
8495,这会导致我们的肌肉量逐渐减少，速度逐渐变慢。,The result is a gradual loss of muscle mass and speed.
8495,我们不能阻止人体老化的过程，但是可以通过不同形式的力量训练减缓这一过程。,"The aging process cannot be stopped, but it can be slowed down by engaging in various forms of strength training."
