id,zh,en
6210,对民族幻想的破坏通过对身体的真实伤害来实现。,The destruction of the fantasy of the nation occurs through inflicting real injuries on bodies.
6211,由于亲类的结构是双边的，所以除同胞兄弟姐妹之外，一个亲类对任意两个人来说，从来不会是相同的。,"Because of its bilateral structure, a kindred is never the same for any two persons except siblings (brothers and sisters)."
6211,因此，没有哪两个人（除同胞兄弟姐妹之外）属于同一个亲类。,"Thus, no two people (except siblings) belong to the same kindred."
6211,例如，“自我”的父亲这一方的第一代堂表兄弟姐妹的亲类，不仅包括父亲的姐妹（或兄弟），就像“自我”的亲类也包括她们（他们）一样，还包括父亲姐妹（或兄弟）的配偶，以及与这些配偶有血缘关系的亲戚。,"The kindred of ego's first cousin on the father's side, for example, includes not only the father's sister (or brother)，as does ego's, but the father's sister's (or brother's) spouse, as well as consanguineai relatives of the latter."
6211,至于“自我”父母的亲类，它们从直系向上可以延伸到祖父母外祖父母，向旁系可以延伸到远得连“自我”都不认识的堂表兄弟姐妹。同样，“自我”的叔伯舅姑姨们的亲类也是如此。,"As for the kindreds of ego's parents, these range from grandparents lineally to cousins too distant laterally for ego to know, and the same is true of ego's aunts and uncles."
6212,是什么方面使得亲属制度如此重要？,What is it about kinship that makes it so important?
6212,简单的回答是，正是在许多社会中，亲属制度是单个的最重要的社会制度。,The simple answer is that in very many societies kinship is the single most important social institution.
6212,在许多例子中，家族照顾了人的生计、职业、婚姻、防护和社会身份。,"The kin group, in many cases, takes care of one's livelihood, one's career, one's marriage, one's protection and one's social identity."
6212,第四章首次探讨亲属制度重要性，并且简要指出了在亲属制度系统和社会组织的其他方面之间有一种密切的相互关系。,"Chapter 4 offered a first glimpse of the importance of kinship, and indicated that there is a close interrelationship between the kinship system and other aspects of social organisation."
6212,在某些例子中，人类学家对亲属制度系统的描绘可能实际上和社会组织并存，因为社会的成员及其大部分活动，可能首要地是根据亲属制度原则而被组织起来的。,"In some cases, what anthropologists delineate as the kinship system may indeed be coexistent with social organisation, since the members of society, and most of their activities, may first and foremost be organised along kinship principles."
6213,失范是一种真实的威胁，因为候选人是第一次能够从外部去观察他们自己和社会，并且也许会对此进行批评的反思。,"Anomie is a real threat, as the candidates are for the first time able to see themselves and society from the outside, and perhaps reflect critically on it."
6213,或许，如今现代社会中具有代表性的被拉长的青春期，可以被理解为一个漫长的过渡仪式。,"Perhaps, indeed, the extended adolescence typical of contemporary modern societies may fruitfully be seen as a very long rite of passage."
6213,迄今为止，社会人的发展一直被描述为一种个人和社会之间的互动。,"So far, the development of the social person has been described as an interplay between individual and society."
6213,我们现在更深入了一步，转向了大众的社会组织，着眼于谁和什么人一起做什么事，以及社会是如何随着时间维持（和变化）的。,"We now move a step further and turn towards the social organisation of communities, looking at who does what with whom, and how societies are maintained (and change) through time."
6214,酋邦(chiedoms)是两个或多个地方群体在单个统治者——酋长——之下借以组织起来的区域政治机构，酋长在人们的等级体系中列首位。,A chiefdom is a regional polity in which two or more local groups are organized under a single ruling individual—the chief—who is at the head of a ranked hierarchy of people.
6214,一个个体与酋长关系的亲密程度决定他或她在这种政治机构中的地位。,An individuaPs status in such a polity is determined by his or her closeness of relationship to the chief.
6214,那些与酋长最亲密的人在官方地位等级中居高位，而且那些处于较低等级者对他们毕恭毕敬。,Those closest are officially superior and receive deferential treatment from those in lower ranks.
6214,酋长的职务通常是终生的，而且往往是世袭的，由一个男子传给他自己的儿子或者他姐妹的儿子，这取决于继嗣是根据父系的还是根据母系而定。,"The office of the chief is usually hereditary, passing from a man to his own or his sister's son, depending on whether descent is reckoned patrilineally or matrilineally."
6214,与队群和部里的头人不同，酋长一般是真正的掌权者，在任何时候，在任何事务上，他的权威能够把他的人民团结起来。,"Unlike the headmen in bands and lineages, the chief is generally a true authority figure, and his authority serves to unite his people in all affairs and at all times."
6215,"德里达认为把全部文本作为分析单位是荒谬的（例如 Derrida 1976[1967];1978[1967]), 在这一点上他的思想与结构主义产生分歧。","Derrida (e.g., 1976 [1967]; 1978 [1967]) broke with structuralism in an attempt to expose what he saw as the fallacy of any analysis which accepts the totality of a text as a unit of analysis."
6215,他声称任何文本都离不开矛盾。,"Any text, he argues, will entail contradictions."
6215,索绪尔的“差异”（后索绪尔结构主义者用来说明有区分的特征或二元对抗）观念被转化成一个复杂的概念，其中既有“差异”（来自法语的différence，即“差异”) ，又有“服从”（来自法语的différance [sic]，是德里达为这一现象杜撰的新词）的意思。,"The Saussurian notion of ‘difference’ (referred to by post-Saussurian structuralists in terms of distinctive features or binary oppositions) is transformed into a complex concept where meaning is both ‘different’ (through différence, ‘difference’) and ‘deferred’ (through différance [sic], Derrida’s neologism for this phenomenon)."
6216,下面一点很快就变得明显：没有一个“完整的”第一时间知识大全，没有人——最不可能的是来访的民族志学者——能够了解这一知识，除非通过一系列偶然的、饱含权力关系、结局开放的遭遇。,"It soon becomes apparent that there is no ""complete"" corpus of First-Time knowledge, that no one—least of all the visiting ethnographer — can know this lore except through an open-ended series of contingent, power-laden encounters."
6216,“人们公认不同的萨拉马卡历史学家有不同版本的历史，而听者为自己拼凑起关于某一事件的他暂时愿意接受的版本”（Price 1983:28)。,"""It is accepted that different Saramaka historians will have different versions, and it is up to the listener to piece together for himself the version of an event that he, for the time being, accepts"" (28)."
6216,尽管普赖斯，一个小心谨慎的田野工作者和历史学家，带着写作的武器，聚拢了一个其内容超过任何个人所知或所说的文本，这一文本“仍然只代表了萨拉马卡人集体保存的关于第一时间知识的冰山一角”(Price 1983：25）。,"Though Price, the scrupulous fieldworker and historian, armed with writing, has gathered a text that surpasses in extent what individuals know or tell, it still ""represents only the tip of the iceberg that Saramakas collectively preserve about First-Time"" (25)."
6217,,"If the world is conceived of as having certain classes of being, then this is because society has such classes (houses, lineages, status groups, say)."
6217,如果社会按照空间和时间划分，那是因为社会存在这些划分（例如住所、年度节庆、同龄人）。,"If the world is conceived of in terms of divisions of space and time, then this is because society has such divisions (between habitations, between annual festivities, between agegrades)."
6217,如果社会针对一定的关系和一定的力量划分成某些部分，那也是因为社会中固有这些关系和力量（例如等级、因果、权力和权威）。,"And if the world is conceived of as party or prey to certain relations and certain forces, then this is because society is home to relations and forces too (hierarchy, cause-and-effect, power and authority)."
6217,对于涂尔干和莫斯来说，社会就是逻辑分类的一个基本典范，并且这一分类体系（例如科学）正逐渐从社会现实、社会功能和社会需要中分离出来。,"For Durkheim and Mauss, in sum, society was the elemental model for logical classification, and only gradually did such schemata come to dissociate themselves (for example, science) from social realities, social functions and social needs."
6218,他提出相对论的问题是是否只有一个世界，但普遍性行为的问题在哲学上是不同的。,"Essentially, he says that the problem of relativism is whether there is only one world, whereas the problem of universals is philosophically different."
6218,而且，对普遍性行为的研究本身也不是一种普遍的行为，而是具有文化特殊性的（例如，不是所有民族都进行这种研究，但是这本书的读者也许在进行这种研究）。,"Moreover, the search for universals is itself not a universal but is culturally specific (it is found not among all peoples, but, for example, among the sort of people who might read this book)."
6218,但是这一研究可以影响所有的人，而且这种影响（今天的理论家称之为“全球化”）已经在发挥作用。,"Yet such a search is accessible to all human beings, and its diffusion (present-day theorists would say ‘globalization’) is taking place."
6219,其中，因为田野调查，而且因为对于非欧洲社会的定位，人类学贡献了重要的洞见，比如，它认为“现代性”和“传统”并不是相互排斥的，而这与马克斯·韦伯和其他早期现代性理论家所持的观点正相反。,"Because of fieldwork, and because of its orientation towards non-European societies, anthropology has contributed important insights to the effect that ""modernity"" and ""tradition"" are not mutually exclusive, contrary to what Max Weber and other early theorists of modernity held."
6219,现代政治、为工资工作和现代化政府可以很好地与祖先崇拜和家系组织并存，尽管在如此复杂的社会中，一定会有各种紧张和矛盾存在。,"Modern politics, wagework and a modern state may well exist side by side with ancestral cults and lineage organisation, although there are bound to be tensions and contradictions within such complex societies."
6219,它还说明了，生活在“现代”社会中的人可以保留重要的“传统”特征，例如，裙带关系和道德排他主义、社区层面上的社会内聚力和从处女生子到巫术等各种宗教信仰。,"It has also been shown that people who live in ""modern"" societies can retain important ""traditional"" characteristics, such as, for example, nepotism and moral particularism, social cohesion at the community level and a wide range of religious beliefs ranging from virgin birth to sorcery."
6219,与此同时，毫无疑问的是，现代化带来了无可挽回的社会和文化变化。,"At the same time, there is no doubt that modernisation entails irreversible social and cultural change."
6220,她是低格栅值，因为她的群体是平等的、民主的。,She is in a low-grid situation because her group is egalitarian and democratic.
6220,与艾丽斯不同，她还是高群值，是一个受团体多种限制的人。,"Unlike Alice, she is also in a high-group situation, one full of group-oriented constraints."
6220,艾丽斯属于许多社团。,Alice belongs to lots of different societies.
6220,德博拉只属于她的团队性很强的系。,Deborah only belongs to her strongly group-oriented department.
6220,像卡洛斯一样，她花许多时间参与系里的活动，无论这个群体（她的系）想做什么，其中的每个人都会去做。,"Like Carlos, she spends lots of time in departmental activities, and whatever the group (her department) all want to do, everyone does."
6221,典型人格概念尽管有许多可取之处，但是它作为研究群体人格的一种手段仍然显出一些困难。,"While having much to recommend it, the concept of modal personality as a means of dealing with group personality nevertheless presents certain difficulties."
6221,其中一个困难是测量技术的复杂性，它难于在田野里实施。,"One of these is the complexity of the measurement techniques, which may be difficult to implement in the field."
6221,因为，其一，必须有关于主题的适当的代表性样本。,"For one, an adequate representative sample of subjects is necessary."
6221,这一问题在这里有两重性：要确保样本有真正的代表性，以及要有必要时间和人员来实施测验、进行访谈等等，所有这些都可能是漫长的过程。,"The problem here is twofold: making sure the sample is genuinely representative and having the time and personnel necessary to administer the tests, conduct interviews, and so on, all of which can be lengthy proceedings."
6221,而且测验本身也构成了问题，因为在一种文化背景中设计出来的测验可能不适合于另一种文化背景。,"Also, the tests themselves constitute a problem, for those devised for one cultural setting may not be appropriate for another."
6222,如果角色分析所提供的工具是普遍适用的——放之四海而皆准——它们也仅只是提供了一个起始点，如果目标是理解各种社会和文化系统的差异和雷同的话。,If the tools provided by role analysis are universally applicable – can be useful in the study of any society – they provide a mere starting-point if the goal is an understanding of differences as well as similarities between social and cultural systems.
6222,人类学家常常认为某些民族的人缺少私人角色（或我们也可以说，个人身份）的观念。,"It has often been argued by anthropologists that some peoples lack a concept of the private persona (or, as we might put it, of personal identity)."
6222,可以肯定地说，人格的公共方面和私人方面在不同的社会里有很大的差异。,"At the very least, it is certain that the relationship between private and public aspects of personhood varies greatly between societies."
6222,即使在文化相对同质的各个西欧和北美的社会，都有着重要的不同，许多欧洲人被北美人对陌生人谈及他们的私生活时的轻松自如所震惊。,"Even in the comparatively culturally homogeneous Western European and North American societies, there are important variations.Many Europeans are shocked at the ease with which North Americans may speak about their private lives to strangers."
6222,如果我们更深入地探究，会发现差异更加深刻。,"If we move further afield, the differences become more profound."
6223,在理解现在所称的“全球化”这一进程中，什么是人类学潜在的或可能的角色？,"What is anthropology's potential role in understanding the processes now called ""globalization""?"
6223,在19世纪晚期及20世纪早期，极少有其他学科关注第一世界之外的人类生活。,"In the late nineteenth and early twentieth century, very few other disciplines were concerned with human life outside of the first world."
6223,尽管在这一时期殖民主义是一个进取的或者也可说是富有攻击性的政治与经济力量，但对殖民地人们的学术研究则主要落到一个学科身上，即人类学。,"Although colonialism was an aggressive political and economic force during this period, academic study of the people in the colonies fell primarily to one discipline, anthropology."
6223,现在，当其他学术领域发现了一个相互连接的地球这一思想来进行研究并从中获益时，人类学对非西方文化研究的独一无二的所有权也就受到了挑战。,"Now, when other academic fieldsfindthe idea of an interconnected globe to hold promise for study and profit, anthropology's unique claim on the study of non-Western cultures is challenged."
6224,人类学作为一个整体（即包括生物人类学也包括文化人类学）保持着对两个相当不同的问题的长期关注：人性的理解和文化多样性的研究。,Anthropology as a whole (including biological as well as cultural anthropology) retains a long-standing concern with two quite different problems: the understanding of human nature and the study of cultural diversity.
6224,在18 世纪的启蒙运动中，人性的理解是主要的兴趣。,In the eighteenth-century Enlightenment the former was the main interest.
6224,19 世纪，随着人类学特有的发展，文化多样性在多元起源论者手中变得凸现起来。,"With the development of anthropology proper, in the nineteenth century, cultural diversity became prominent in the hands of the polygenists."
6225,这样的“现实主义”简直就是可悲的。,"""Realism"" of this sort is simply pathetic."
6225,事实上这根本不是现实主义，而是人类中心主义，除了依据作为原始动力的人以外，就无力解释一系列事件。,"As a matter of fact, it is not realism at all but anthropocentrism, an inability to interpret a chain of events except in terms of man as the prime mover."
6225,当然，只有人才能修饰自己的仪表，当然，文化也并不是随心所欲和飘泊不定的游魂，当然，只有人才紧钟表的发条、制造汽车和建筑摩天大楼，等等。,"Of course it is people who enamel their fingernails; of course culture is not a disembodied soul going its way of its own sweet will; to he sure, it is people who wind clocks, manufacture automobiles, build skyscrapers."
6226,在同时期的美国，田野民族志和认知人类学的研究是通过人类普遍行为模式、语言模式和文化特有的语义结构的研究而发展起来的。它完全可以与其他国家的“ 结构主义” 相媲美。,"Meanwhile in the United States, studies in ethnoscience and cognitive anthropology developed through interests in human universals, linguistic models, and culture-specific semantic structures which parallel ‘structuralism’ proper in other countries."
6226,列维－斯特劳斯自己曾经常赞美我们大家都普遍认为是游离在结构主义传统之外的美国学者，因为这些美国学者为他的理论做出了贡献。,"Le ́vi- Strauss himself has frequently praised Americans outside the structuralist tradition as we usually think of it, for their contributions towards his own theories."
6227,在她们重新融入社会之前，桑德联盟中有经验的妇女会教她们作为未来子女的抚养者如何履行道德责任和实际职责，一旦培训结束，这些行过成年礼的女孩也会成为桑德联盟的一分子。,"Until their incorporation back into society, they are trained in the moral and practical responsibilities of potential childbearers by experienced women in the Sande association, an organization the initiates will belong to once their training has ended."
6227,不过，这一培训也不完全严酷无情，因为有唱歌、跳舞和讲故事相伴。而且这些行成年礼的女孩吃得也很好。,"This training is not all harsh, however, for it is accompanied by a good deal of singing, dancing, and storytelling, and the initiates are very well fed."
6227,"这样,她们会对身为女人形成一种积极的看法，强烈地感受到姐妹情谊。","Thus, they acquire both a positive image of womanhood and a strong sense of sisterhood."
6227,一旦培训结束，她们就会用树叶泡水制成的药物进行一次仪式性的洗涤，去掉在幽闭期间庇护她们的巫术防护。,"Once their training is complete, a medicine made by brewing leaves in water is used for a ritual washing, removing the magical protection that has shielded them during the period of their confinement."
6228,同时，我们必须承认，一定程度的和谐在任何合适地发挥功能的文化中都是必要的，我们不应该假定完全的和谐是必须的。,"While we must recognize that a degree of harmony is necessary in any properly functioning culture, we should not assume complete harmony is required."
6228,因为没有两个个体以恰好同样的方式经历濡化的过程，没有两个个体以正好同样的方式感知他们的文化，因而在任何文化中总存在某种变化的潜力。所以我们倒是应该说说文化的黏合应力。,"Because no two individuals experience the enculturation process in precisely the same way, no two individuals perceive their culture in exactly the same way, so always some potential for change exists in any culture.We should speak, instead, of a strain to consistency in culture."
6228,只要各个部分是合理地黏合的，那么文化就会充分合理地运行。,"So long as the parts are reasonably consistent, a culture will operate reasonably well."
6228,然而，如果黏合应力失效，那么文化危机的情境就会接踵而至。,"If, however, that strain to consistency breaks down, a situation of cultural crisis ensues."
6229,比如，苏丹的定居的福尔人（Fur）和游牧的巴格拉人（Baggara）之间的关系，有一种经济上的互补。,"In the relationship between the sedentary Fur and the nomadic Baggara in the Sudan, for example, there is an economic complementarity."
6229,他们在商品交换上是相互依靠的，并且在生态领域上互补。,They are mutually dependent on commodity exchange and occupy complementary ecological niches.
6229,如同贡纳·哈兰德（Gunnar Haaland 1969）曾经说过的，通过交换生活方式，福尔人可以变成巴格拉人，如同利奇（Leach 1954）曾表明的，克钦人也可以变成掸人（Shan）；但是在这个过程中，区分不同群体的种族边界仍然保持不变。,"As Gunnar Haaland (1969) has shown, Fur may become Baggara by changing their way of life, just as Leach (1954) showed that Kachin could become Shan; but the ethnic boundary separating the groups remains untouched in the process."
6230,由于涂尔干对社会秩序的认识受到19世纪自然科学动态平衡和强调能量守恒的观点的支持，同时受到认可的还有人类社会生活中矛盾的普遍性，以及后爱因斯坦时代所强调的熵和秩序的基点，它与感觉和感知的一致性（Bateson 1951：246ff.）。,"Inasmuch as Durkheimian notions of social order were in sympathy with nineteenth-century natural-scientific notions of homeostasis and an emphasis on the conservation of energy, an appreciation of the ubiquity of contradictoriness in human social life coincides with a post-Einsteinian emphasis on the contingency of order, its pertaining to perception and perspective, and on entropy (cf. Bateson 1951:246ff.)."
6230,目前另一种更具反思性的人类学观点涉及人类建构的秩序的含义及随之而来的不确定性；这些建构出来的秩序是特定的多样的，且会变化。,"There is now a far more reflexive anthropological appreciation of the implicatedness of human beings in the order they construe and the uncertainty this gives onto; constructions are situated and diverse, and constructions change."
6230,即使人会为他们自己和他们的世界寻求意义和秩序，他们的生活依然是无法预测的，和其他人一样，甚至是一样的杂乱（Abrahams 1990；Prigogine 1989）。,"Even as human beings seek meaning and order in themselves and their world, their lives remain unpredictable—to themselves as to others—even chaotically so (cf. Abrahams 1990; Prigogine 1989)."
6231,这不仅仅是一个空间运动问题而且也是个时间问题：第一代移民和他那不说乌尔都语的孙辈对于“穆斯林印度人”身份的定义是截然不同的。,"This is not only a question of spatial movement but also of time: what defines the ""Muslim Indian"" identity is rather different for a firstgeneration immigrant and for his grandson who does not speak Urdu."
6231,我们在此面对的是过渡身份。,
6231,,We are confronted here with transitional identities.
6231,这并不一定意味着，我们在朝着完全融入“主导性”群体前进，而意味着我们不能将定义相对明确的“少数者群体”概念作为我们分析的基础。,"This does not necessarily imply that we are heading towards full integration into the ""dominant"" group, but that we cannot base our analysis on relatively well defined ""minority groups""."
6232,巴恩斯建议叫做社会关系网络的正是这种关系系统。,It is this kind of system of relations that Barnes proposed calling social networks.
6232,这里应该注意到，关系网通常没有边界和清楚的内部组织，因为任何人都认为他或她自己是这个关系网的中心。巴恩斯进一步认为，小型社区和大范围社会之间最重要的区别之一是，前者的社会关系网比后者的社会关系网更加稠密。,"Here it should be noted that networks often have no boundaries and no clear internal organisation, since any person may consider him- or herself the centre of the network.Barnes further holds that one of the most important differences between small communities and large-scale societies is the fact that the networks are more dense in the former than in the latter."
6232,当大都市里的两个人第一次会面时，他们很难发现双方有一些共同的熟人；小型社会中则相反，“每个人”都以不同的方式相互认识——通过家族关系、普通朋友、邻居、共同的学校经历、职业生涯和/或婚姻关系。,"When two people meet for the first time in a large-scale urban society, it is quite rare for them to discover that they have many common acquaintances; in small-scale societies, on the contrary, ""everybody"" knows each other in many different ways – through kinship, common friends and neighbours, shared school experiences, professional life and/or intermarriage."
6233,人类学对分类的研究始于涂尔干一莫斯的论文，其中认为分类的源泉是社会群体，分类的目的是社会化群体成员并使之凝聚，分类的结果是将共同的集体生活世界对象化。,"Anthropological work on classification began with the Durkheim—Mauss thesis which posited the sources of classification as being the social group, the purposes of classification as being the socialization and integration of group members, and the consequence of classification as being the objectification of a collective life-world which all share."
6233,这里设想在社会群体、它的语言世界和语言的含义之间存在一一对应的关系：语言成为单一的连续的分类框架（Berger and Luckmann 1969: 66）。,"Here was an imaging of a one-to-one relationship between a social group, its language-world, and that language's meanings: language as determinant of a single and consistent classificatory schema (cf. Berger and Luckmann 1969:66)."
6233,一直提倡的是更宽容的看待分类体系、语言、群体成员、世界观和行为之间的关系和各种潜在的可能性。,"What has been argued for since is a freer appreciation of the relations and the potential among system of classification, language, group membership, world-view and behaviour."
6234,从术语的字面意思看，他们的科学是他们的常识、他们的共同意思。,"Their science is, in the literal meaning of the term, their commonsense, their common meaning."
6234,从这个常识移到更广泛的公众“常识”，这再次涉及一个翻译行为。,"To move from this common sense to the ""common sense"" of the wider public involves again an act of translation."
6234,在社会人类学或者一般而言的社会学的情况，在这个层次上并不是非常不同的。,"The situation of social anthropology, or sociology in general, is not at this level so very different."
6234,区别在于这个事实，即社会学的现象被进行客观研究，只是在一定程度上才将它们的主现含义考虑进来，被研究的人们潜在地能够分享社会学家对他们的社会学意识。,The difference lies in the fact that sociological phenomena are objectively studied only to the extent that their subjective meaning is taken into account and that the people studied are potentially capable of sharing the sociological consciousness that the sociologist has of them.
6234,(Pocock 1961:88；着重号是我加的）,(1961:88—89; emphasis added)
6235,大多数生物学家关心共同点。,Most biologists focus on the similarities.
6235,在把人当做文化产物进行研究的时候，情况会更加复杂。,"In the study of humans as cultural beings, the situation is more complicated."
6235,当然，人类学家必然会考虑那些所有人都有的共同点，因为我们已达成共识，所有人都是文化生物以及都与社会习俗有所联系。,"Certainly, anthropology necessarily deals with something all humans havein common, since we have already established that all humans are cultural creatures and relate to social conventions."
6235,另一方面，许多人类学家也致力于解释个体差异和那些具有唯一性的独特社会。,"On the other hand, many anthropologists have also been concerned with accounting for individual variations and with the uniqueness of particular societies."
6236,社会学和社会心理学就是把握这类超个人决定因素的科学技术结构。,Sociology and social psychology were the organizations of scientific techniques to grapple with this class of meta-individual determinants.
6236,在这些科学的组织结构中，人们曾假设决定人类行为的诸范畴现在已被穷尽了。,In the organization of these sciences it was assumed that the categories of determinants of human behavior had now been exhausted.
6236,天文学和地球物理学将注重无机性决定因素，解剖学、生理学利心理学将围绕个人决定因素进行研究，而社会学即关于社会的科学将探讨超个人的决定因素。还有什么其它的决定因素需加以探讨吗？,"Astronomy and terrestrial physics would take care of the inanimate determinants; anatomy, physiology, and psychology would encompass the individual determinants; and sociology, the science of society, would deal with the supraindividual determinants: what other determinants were there to be reckoned with?"
6237,民主国家是社会有机体，它的生活是由整合和管理机构调节的，这种机构在其正式领域里表现为国家，而在其非制度化或至少是法律以外的领域中则是“政治机器。,"A democratic nation is a social organism.Its life is regulated by a mechanism of integration and control that is the State in its formal aspects and the ""political machine"" in its non-institutionalized or at least extra-legal aspect."
6237,”这一机构协调该政体的各个部分与过程，并且建立与其它国家的各种关系。,"This mechanism coordinates the various segments and processes of the body politic, and negotiates relations with other nations."
6237,这样，国家生活就是由一个相对较小的部分来调控的。,The life of the nation is thus regulated and controlled by a relatively small segment.
6237,选举也不过成为要选民们对那些并非由他们亲自提出，而且多半不知其姓名的候选人说声“是”或“不是”而已。,"The electorate is permitted to say ""yes"" or ""no"" with reference to a number of candidates whom they have had no hand in choosing, and of whom, for the most part, they have never heard."
6238,1989年社会主义的瓦解对戈德利埃在近年背离结构主义毫无影响，而且他完全清楚，马克思主义作为他所说的元理论已经死亡，虽然他仍然在某些与权力和屈服相关的特定马克思主义观点当中看到了潜能。,"The collapse of socialism in 1989 has done nothing to encourage Godelier to retreat from structuralism in recent years, and he fully recognizes that Marxism as what he calls a meta-theory is dead, though he continues to see potential in particular Marxist insights relating to power and subjection."
6238,相反，泰雷、梅阿索、雷伊等人看来始终更接近主流的马克思主义。,"By contrast, Terray, Meillassoux, Rey, and so on have always seemed closer to mainstream Marxism."
6238,不过，他们也同样感到，必须要对马克思主义的正统信条进行调整以适应为前资本主义社会找到某种充分的马克思主义式的解释这一要求。,"They too, however, feel compelled to adjust Marxist orthodoxy to the demands of finding some sort of adequate Marxist interpretation for precapitalist societies."
6239,印度尼西亚是湿的，而摩洛哥是干的。,"Indonesia is wet, and Morocco is dry."
6239,以这一对比作为出发点，格尔茨探讨了一个摩洛哥地区和一个印度尼西亚（巴厘岛的）地区的社会组织的不同之处。,"With this contrast as a starting-point, Geertz discusses differences of social organisation in a Moroccan and an Indonesian (Balinese) locality."
6239,首先，明显的一点是，两个社会中的农民必须种植不同的农作物。,"First, it is obvious that farmers in the two societies must grow different crops."
6239,格尔茨所研究的摩洛哥地区种植小麦和橄榄；巴厘岛用灌溉水田种水稻。,The Moroccans studied by Geertz cultivate wheat and olives; the Balinese grow rice in irrigated paddies.
6239,在摩洛哥，水是一种稀缺而昂贵的资源，但在巴厘岛，水却是免费而丰富的。,"Water is a scarce and costly resource in Morocco, while it is free and abundant in Bali."
6240,第一个层次，”功能”表示一种制度对另一种制度的影响，就是说，是社会制度之间的关系。,"At the first, ‘function’ denotes the effects of an institution on other institutions, that is, the relation between social institutions."
6240,这个层次类似于拉德克利夫－布朗著作中所说的制度。,This level is similar to that in Radcliffe-Brown’s work.
6240,第二个层次牵扯到以社区成员阐释的观点理解制度。,The second involves the understanding of an institution in terms defined by members of the community.
6241,社会科学术语中的一些常见词语，如社会习俗（social convention）、互动（interaction）、社团（corporations）和部门（categories），都是高度抽象的比较概念。,"Common words in social science jargon, such as social convention, interaction, corporations and categories are highly abstract comparative concepts."
6241,在跨文化比较中，它们都是很有用的，但它们在本国（或本民族）词汇中只占很稀少的一部分。,"They are useful in cross-cultural comparison, but they only very rarely form part of the native (or emic) vocabulary."
6241,对于另一些被用来描述人类不同类型的社会关系的那些概念来说，这一点也是正确的。,"This also holds true for an additional, useful group of concepts which have been developed to describe the various kinds of social relationships engaged in by humans."
6241,首先，社会的所有成员都对其他成员具有一定的权利和义务，而很少有两个人会具有完全同样的权利和义务。,"First, all members of society have certain rights and duties in relation to other members, and there are hardly two individuals who have exactly the same rights and duties."
6242,在某种程度上，族群性和阶级是可以比较的，因为两种现象都与权力差异和在公共空间的竞争有关。,"Ethnicity and class are to some extent comparable, since both phenomena are related to power discrepancies and competition in public space."
6242,相反，跨越族群性和阶级的分割线的性别在一种简单的意义上与两者都不相关，但它在众多社会情境中都很重要。,"Gender, on the contrary, cuts across both ethnicity and class and is not related to either of them in a simple way, yet it is important in a multitude of social situations."
6242,因此，并不是地位决定了在阶级、性别和族群性之间，哪个身份是最“根本的”。,"This is not the place, therefore, to decide which status is the most ""fundamental"" out of class, gender and ethnicity."
6243,而且，对于多数印度人来说，一种囊括所有印度教徒的共同的集体身份的想法也远非那么明显：种姓和重要的语言学区别在划分印度教徒的同时也团结了他们。和平等主义的欧洲社会不同，印度社会因为等级制度和差异而繁荣，印度教原教旨主义强调的却是相似性。从意识形态上看，印度教原教旨主义类似于欧洲的民族主义和其他地方的身份政治。它的一些特点，也可以在其他环境中鉴别出来一从斐济到南斯拉夫一如下，括号中的例子大部分是说明。,"Also, the idea of a shared collective identity encompassing all Hindus is far from obvious to most Indians; both caste and important linguistic distinctions have divided Hindus as much as uniting them."
6243,外部边界被过度传达，内部差异被传达不足。,
6243,（在印度教原教旨主义的例子中，有含义的他人是穆斯林——不论在印度还是在巴基斯坦。,
6243,）问题：翻译不准确贴切改1：而且，对于多数印度人来说，一种囊括所有印度教徒的共同的集体身份的想法也远非那么明显：种姓和重要的语言学区别在划分印度教徒的同时也团结了他们。,
6243,和平等主义的欧洲社会不同，印度社会因为等级制度和差异而繁荣，印度教原教旨主义强调的却是相似性。,"Unlike egalitarian European societies, Indian society has thrived on hierarchy and difference.Hindutva nevertheless emphasises similarity."
6243,从意识形态上看，印度教原教旨主义类似于欧洲的民族主义和其他地方的身份政治。,"Ideologically, hindutva is reminiscent of both European nationalisms and identity politics elsewhere."
6243,它的一些特点，也可以在其他环境中鉴别出来一从斐济到南斯拉夫一如下，括号中的例子大部分是说明。,"Some of its features, which can be identified in many other settings as well – from Fiji to Yugoslavia – are as follows."
6243,外部边界被过度传达，内部差异传达不足。,The external boundary is overcommunicated; internal differences are undercommunicated.
6243,（在印度教原教旨主义的例子中，举足轻重的他人是穆斯林——不论在印度还是在巴基斯坦。）,"(In the case of hindutva, the significant others are Muslims – both Indian and Pakistani.)"
6244,形态学关心语言中声音组合的最小意义单位——词素。句法涉及一些原则，短语和句子根据这些原则构成。,Syntax refers to the principles phrases and sentences are built with.
6244,语言的完整形式结构构成语言的语法，它由关于语言的词素和句法的所有观察资料组成。,"The entire formal structure of a language, consisting of all observations about its morphemes and syntax, constitutes its grammar."
6244,人类语言根植于我们从灵长目动物祖先继承来的姿势一呼叫系统。姿势一呼叫系统起到“为”言语“定基调”的作用，为解释语言形式提供合适的框架。,"Human language is embedded in a gesture-call system inherited from our primate ancestors that serves to ""key"" speech，providing the appropriate frame for interpreting linguistic form."
6244,这一系统的姿势成分由用来传递信息的身体运动组成；把这些身体运动做成标记并记录下来的系统叫作声势学。,The gestural component of this system consists of body motions used to convey messages; the system of notating and recording these motions is known as kinesics.
