id,zh,en
4138,当艾森豪威尔总统警告军事工业联合体的危险时，他说出了许多人的担忧，这些人担心为战争进行的不屈不挠的准备会腐蚀美国的民主制度和生活方式（Brodie，1973，第290页）。,"When President Eisenhower warned of the dangers of the military-industrial complex he voiced the concerns of many who feared the corruption of American democracy and the American way of life from the unrelenting preparation for war (Brodie, 1973, p. 290)."
4138,随着冷战的结束，美国和欧洲社会经历了社会、经济和政治生活的“非军事化”，其历史影响还远远没有完全显现出来。,"With the demise of the Cold War, American and European societies have experienced a significant demilitarization of social, economic and political life, the historical consequences of which are still far from completely evident."
4139,从第二次世界大战开始，现代民族国家成为全球政治统治的主要类型。,Since the Second World War the modern nation-state has become the principal type of political rule across the globe.
4139,随着非殖民地化运动的开展和苏联帝国的瓦解，民族国家的数目急剧增长。,
4139,,"With decolonization and the collapse of the Soviet empire the number of nation-states has grown rapidly (see figure 1.1 below, p. 54)."
4139,而且，现代民族国家获得了一种特殊的政治形式——它的主要变量具体化为自由民主或代议制民主。,"Moreover, the modern nation-state has acquired a particular political form - its main variant has crystallized as liberal or representative democracy."
4140,在冷战冲突之外，战后的另一个重要特征就是非殖民化。,
4140,,"In addition to the Cold War conflict, the postwar era was characterized by decolonization."
4140,第二次世界大战之后，欧洲的殖民帝国基本都解体了，获得解放的非洲、亚洲和中东地区都成为主权国家。,"After World War II, the colonial empires of the European states were largely dissolved, and the liberated territories of Africa, Asia, and the Middle East emerged as sovereign states."
4140,到20世纪80年代后期，全世界大约160个主权国家正融为一个全球共同体。,"By the late 1980s, the approximately 160 sovereign states of the world would become an emerging global community."
4141,全球化改变着权力的组织、分配以及实施。,"Globalization transforms the organization, distribution and exercise of power."
4141,在这方面，不同历史时代的全球化可能与全球分层化的不同模式有关。,"In this respect, globalization in different epochs may be associated with distinctive patterns of global stratification."
4141,在勾画全球化历史形态的过程中，需要特别注意分层化的模式。,"In mapping historical forms of globalization, specific attention needs to be paid to patterns of stratification."
4142,领主—封臣关系总体上是自由民之间的荣誉关系，并无任何奴役的含义。,"At all levels, the lord-vassal relationship was always an honorable relationship between free men and did not imply any sense of servitude."
4142,鉴于9世纪外敌冲击之下国家分崩离析，国王无法提供安全保障，分封制迅速扩展。,"Since kings could no longer provide security in the midst of the breakdown created by the invasions of the ninth century, the practice of subinfeudation became ever more widespread."
4142,由于领主拥有司法权，采邑制赋予了领主事实上的政府权利。,"With their rights of jurisdiction, fiefs gave lords virtual possession of the rights of government."
4143,在此过程中形成的全球生产网络或系统涉及的不是直接所有权，而是相当规范的契约关系。,In the process global production networks or systems are created which involve not direct ownership but rather regularized contractual relationships.
4143,但同样，一国内的中小企业可以通过特许权经营、与其他中小企业合作或者在其中进行有价证券投资等形式向国外扩展，以形成全球生产和销售链。,"But equally SMEs in one country may expand abroad through franchising, or cooperative arrangements with or portfolio investment in other SMEs to form global production and distribution chains."
4143,虽然大的跨国公司一直倾向于控制全球生产和分配系统，但现在并不一定如此。,Although big MNCs have tended to dominate global production and distribution systems this is no longer necessarily the case.
4144,如果将我们的全球化概念模式应用到世界宗教上，那么，我们可以认为，世界宗教已经具有极大的广度。,"Applying our conceptual model of globalization to the world religions, we can argue that they have assumed an extraordinary extensity."
4144,尽管世界宗教的创立可以向前提早几千年，但是我们可以将它们最初的影响浓缩到从公元前300年到公元700年之间约1000年内：佛教和印度教在耶稣诞生前3个世纪就出现了类似当代形式的形式，而伊斯兰教到公元700年时已经到达了它的核心地区。,"Although the foundation of world religions stretches back over a number of millennia, we can compress their initial impact to around a thousand-year period between 300 BCE and 700 CE.Buddhism and Hinduism assumed something like their contemporary form in the three centuries before Jesus's birth, while Islam had reached its core regions by about 700 CE."
4144,在这1000年的时间内，宗教扩张的主要载体是有组织的牧师等级制度。,
4145,另外，因为贸易在原则上为一国创造了净福利收入，收益者能够补偿受损者的损失，而且会使其更富有。,"Moreover, since trade in principle produces a net welfare gain for a country, the gainers could compensate the losers and still be better off."
4145,从这一点来说，较为开放的经济一般都是具有更广泛福利的国家是不足为奇的（Rodrik，1997）。,"In this light it is not surprising that more open economies generally have more extensive welfare states (Rodrik, 1997)."
4145,然而，贸易增长和贸易结构变化日益限制着发达资本主义国家在福利提供上的作用。,
4145,,"Nevertheless, the growth of trade and changes in the structure of trade have placed increasing strains on the welfare role of SIACS."
4146,妇女参政论者有一个基本目标：女性在民族国家中的完全的公民权。,Suffragists had one basic aim: women's full citizenship in the nation-state.
4146,英国的妇女运动是欧洲最有影响、最活跃的。,The British women' movement was the most vocal and most active in Europe.
4146,艾米琳•潘克赫斯特 （1858—1928）和她的女儿克里斯贝特尔•潘克赫斯特和西里维亚•潘克赫斯特于1903年建立了妇女社会政治联盟，这是一个主要招收中产阶级和上层阶级妇女的组织。,"Emmeline Pankhurst (1858--1928) and her daughters, Christabel and Sylvia, founded the Women’s Social and Political Union, which enrolled mostly middle- and upper-class women, in 1903."
4147,事情发生在1771年，即路易十五临终前不夂，这如同捅了马蜂窝，立即遭到了强烈的反对。,"The incident took place in 1771, shortly before the death of Louis XV and at once stirred up a hornet's nest of opposition."
4147,在贵族的领导下，反对者们通过天赋人权、个人自由与政治解放，甚至社会契约等口号表达了自己反对废除合法接受贿赂以及反对废除官职买卖的意愿。,"Led by the nobility, the opposition expressed itself in terms of the natural rights of man, freedom of the individual and political liberty, even the social contract."
4147,伏尔泰看透了这个骗局并且支持了莫普。,Voltaire saw through the sham and supported Maupeou.
4147,在任何情况下，伏尔泰都痛恨高等法院这个不仅迫害自己也迫害了象他这样的文人的镇压机构。,In any case he detested parlements as the persecutors not only of Calas but also of literary men such as himself.
4148,在古典金本位鼎盛之时，资本流动的强度达到了只有最近时期才能超过的水平。,"At the height of the classical Gold Standard era, the intensity of capital flows attained levels which have been surpassed only in more recent times."
4148,世界帝国的存在和通信技术的进步大大扩展了“高级金融”的范围。,The existence of worldwide empires and the technological advances in communications greatly expanded the reach of 'haute finance'.
4148,在此期间，几乎没有国家被排除在世界金融市场的运作之外。,Few economies in this period remained insulated from the operation of a world capital market.
4149,德川后期农民社会的政治含义似乎非常明确。,The political implications of late Tokugawa peasant society seem fairly obvious.
4149,人们显然不能作这样的解释，即在这大规模骚乱的时期没有爆发全面的农民革命，是由于家产非常平均的结果。,Clearly one cannot explain the absence of full scale peasant revolution in these fairiy turbulent times as a consequence of rough equality in holdings.
4149,也不能解释成是由于没有财产的人与占有财产的人订有一系列的契约，才维持了稳定的局面。,"Rather, it was the series of bonds that connected those without property to those who possessed it that helped to maintain stability."
4150,但到了公元前2世纪时，帝国的形成开始弱化传统价值观。,"By the second century B.C., however, the assembling of an empire had begun to weaken the old values."
4150,罗马人开始关注势力、地位和财产。,"The Romans began to focus more on affluence, status, and material possessions."
4150,他们转向注重个人主义，摈弃曾让罗马昌盛的集体福祉。,"Emphasis shifted toward individualism and away from collective well-being, the old public spirit that had served Rome so well."
4151,关于军备控制的最早记录是1139年拉特兰公会的决议，它禁止基督教军队之间使用弩（Contamine，1984，第274页）。,"One of the earliest recorded arms control initiatives is the decision of the Lateran Council in 1139 to prohibit the use of crossbows between Christian armies (Contamine, 1984, p. 274)."
4151,这一举措像多数军备控制和裁军努力一样，证明只具有暂时的、有限的作用。,
4151,,"This prohibition, like most arms control and disarmament initiatives, proved to have a very temporary and limited impact."
4151,但是，它标志着国家之间试图管制（和预防）战争武器的获得、扩散、使用和部署的平淡无奇的历史开端。,"Nevertheless, it represents the beginning of a somewhat uninspiring history of interstate attempts to regulate (and prevent) the acquisition, diffusion, use and deployment of the instruments of war."
4152,公地在欧洲更重要，这里放牧的牲畜减轻了人类的负担。但亚洲也有公共土地，象日本，公共地是肥料等补充资源的来源。,"Though commons are more important in Europe where cattle took some of the burden off human shoulders, they have existed also in Asia; for example, in Japan as a source of supplementary resources such as fertilizer."
4152,尽管存在着形形色色的农村类型，然而与这种状况相适应的主要思想很清楚，每个社会成员都应得到足够的资源，从而有能力履行对社会的义务。,"Despite considerable variation, the main idea connected with these arrangements stands out very clearly: every member of the community should have access to enough resources to be able to perform obligations to the community carrying on a collective struggle for survival."
4152,为生存进行群体性的斗争，每个人，包括领主和牧师，也都应有所贡献。,"Everyone, including the lord and the priest, has a contribution to make."
4152,这种观念被各类知识分子理想化了，但在农民的经验事实中始终有着竖实的基础。,"Romanticized by a variety of intellectuals, these notions have nevertheless a firm basis in the facts of peasant experience."
4153,这种公司内贸易产生了无数的标准和资料收集问题；这些问题在一定程度上要视决定同一公司内买卖双方属何种商业关系的标准而定，特别是近20年来，人们已目睹了除全球附属公司外的一系列制度安排的出现。,"This intrafirm trade presents numerous measurement and data collection problems; these turn partly on the criteria for deciding what kind of commercial relationship between the buyer and seller constitutes being within the same firm, particularly as the last twenty years have witnessed the emergence of a variety of institutional arrangements beyond simply wholly owned subsidiaries."
4153,官方机构常常无法系统地收集公司内贸易的资料。,Official agencies often do not systematically collect data on intrafirm trade.
4153,总之，即使如此，这些估计的数据也是基本一致的：本图里和深作（1993）发现，几个经合发国家1/4到1/3的贸易是在公司内进行的。,"Overall, though, the estimated figures are broadly consistent: Bonturi and Fukasaku (1993) found that for several OECD countries between a quarter and a third of their trade is now intrafirm."
4153,联合国贸易与发展组织（UNCTAD，1995，第23页）和经合发组织（OECD，1993c）都估计公司内贸易相当于世界贸易的大约1/3。,"UNCTAD (1995, p. 23) and OECD (1993c) both estimated that intrafirm trade accounted for around a third of world trade."
4154,激进分子的领导人物视战争为进步的资本主义同建立在奴隶制基础上的反动农业社会制度之间的革命性抗衡。,Leading members of this group perceived the war as a revolutionary struggle between a progressive capitalism and a reactionary agrarian society based on slavery.
4154,正因为南北两方的冲突有如此性质，以致一些最重要的南北斗争实际上均发生于战后。这是激进共和党人一手造成的。,"To the extent that the conflict between the North and the South really had such a character, a conflict some of whose most important struggles came after the actual fighting stopped, this was due to the Radical Republicans."
4154,从100年以后的观点来看，这些人严格来说代表了资产阶级革命火花的最后闪烁，是中世纪市民发动反对封建领主暴动的最后继承者。,"From the perspective of a hundred years later, they appear as the last revolutionary flicker that is strictly bourgeois and strictly capitalist, the last successors to medieval townsmen beginning the revolt against their feudal overlords."
4154,内战以后的革命运动中，既有反资本主义分子，又有法西斯主义分子和支持资本主义的反革命分子。,"Revolutionary movements since the Civil War have been either anticapitalist, or fascist and counterrevolutionary if in support of capitalism."
4155,虽然国际股票在跨国股票流量中地位显著，但流量的较大来源出现在国内投资者在国外股票市场上购买股票的情况下。这样的股票仅在其地方股票交易所发行，但外国投资者可以而且确定购买了这些股票。,"Although international equities are significant in cross-border equity flows, a much larger source of flows arises where investors in one country buy shares on foreign stock markets; such shares may only be issued on their local stock exchanges, but foreign investors can and do purchase them."
4155,跨国股票总流量已经从80年代后期的1万亿多美元上升到90年代中期的大约2.5万亿美元（国际货币基金组织，1995，第189页）。,"Gross cross-border equity flows have risen from over $1 trillion in the late 1980s to around $2.5 trillion in the mid-1990s (IMF, 1995, p. 189)."
4156,到1857年，严重的财政危机出现了。,In 1857 came a serious financial crash.
4156,这一年通过了一项关税，它反映了南方当时的压力，却未能减轻这种压力，反倒减少了以上两方面的关税。,"A tariff passed in that year, reflecting Southern pressures, gave no relief and actually reduced duties in these two areas."
4156,这事竟没有在北方工业界引起强烈不满，其原因之一也许是随即而至的是经济繁荣、工业迅速发展的时期。,"Partly because they followed a period of prosperity and rapid growth, it seems, these events aroused sullen indignation in Northern industrial circles."
4157,让我们把对农民地位的适当讨论暂且放在一边，我们或许会注意到军阀时期某些更一般的特征。,"Leaving the position of the peasantry aside for discussion at an appropriate point, we may notice certain more general features of the warlord era."
4157,赋税制度代表了乡绅后裔与官贵阶层的政治关系，这种势力产生并扶持着经济势力，经济势力又反过来制造出新的政治力量。,"The system of requisitions represented a continuation of the gentrys relation to politics under the mandarinate, whereby political power begat and supported economic power to generate political power once more."
4157,随着中央政权的消失，上层地主阶级失去了使中国社会维系在旧有模式中的主要工具，这种工具如果不受损害的话是会再次起作用的。,"With the disappearance of the central government, the landed upper class lost one of the main mechanisms that had helped to keep Chinese society in its ancient mold, if by no means unmarred by serious cracks and rifts."
4158,第二次世界大战后，跨国公司广泛利用其竞争优势，并获得了长足进展。,
4158,,MNCs have grown in the postwar period because they have exploited their competitive advantages internationally.
4158,在某些情况下，这些竞争优势源自规模经济、卓越的管理或世界性的销售网。,"In some cases, these competitive advantages derive from economies of scale and scope, superior management techniques and/or worldwide sales networks."
4158,但是战后跨国公司竞争优势的主要来源是技术创新（Cantwell，L989；Clegg，1987）。,"But the key source of competitive advantage for MNCs in the postwar period has been technological innovation (Cantwell, 1989; Clegg, 1987)."
4159,虽然某些贸易城市已经存在几个世纪了，怛是在相对封闭的中国和日本经济之外，其他城市的成长和繁荣常常是与不断增长的贸易联系在一起的。,"While certain trading cities had existed for centuries, outside of the relatively closed economies of China and Japan the growth and increased prosperity of other cities was often connected with rising trade."
4159,因为自身内部工业和商业的繁荣，这些城市具备了发展的经济动力。,These cities developed an economic dynamic as industry and commerce flourished within them.
4159,贸易就其本性来说，能够提高不同地区间市场关系的广度和深度。,Trade by its very nature tended to increase the extensity and intensity of market relations between different regions.
4160,一些发展中国家生产标准化和技能的提高，使一半以上的电视生产建立在经合发国家以外。,Standardization of production and rising skill levels in some developing countries have led to over half the world's television production being located outside the OECD.
4160,电子工业以生产的规模经济著称，所以生产是相对集中的，但提供零部件的低成本生产商又是分散的。,The industry is characterized by high scale economies in assembly so that assembly is geographically concentrated but with geographically dispersed sourcing of component parts from low cost producers.
4160,日本和后来的韩国生产商已经在东亚建立了生产网络，零部件生产由低工资国家的分支机构和分包商负责，组装则在经合发国家。,"Japanese and, latterly, Korean producers have established production networks in East Asia, with assembly in OECD countries and component production, by affiliates or subcontractors, in lower wage economies."
4161,尽管与伊丽莎白时代和早期斯图亚特王朝时代相比，18世纪资产阶级和土地贵族的联盟业已削弱，但是，他们之间始终保持着密切的联系。,"Although the interlocking between the bourgeoisie and the landed aristocracy was less in the eighteenth century than under Elizabeth and the early Stuarts, the connection between the two remained very close."
4161,正如莱维斯纳米尔爵士所注意到的，18世纪英国的统治阶层并不是“平均地权”主张者，这一点和同时代的德国的情况不同。,"As Sir Lewis Namier has observed, the English ruling classes in the eighteenth century were not ""agrarians"" like their contemporaries in Germany, while the civilization they created was neither urban nor rural."
4161,他们所创造的文明既不是都市化的也不是田园式的，他们既不居住于坚固的城堡中，也不居住于釆邑的住宅里，更不位于城市的府邸内（象意大利那样），而是居住于建造于自己土地上的建筑物里。,"They lived neither in fortified castles nor in manor houses, nor in town palaces (as in Italy), but in mansions planted on their estates."
4162,关于王政复古的原因，作出以下一般性概括似乎更有说服力。,At this point it may be helpful to assess in more general terms the causes of the Restoration.
4162,我以为最根本的原因，是商品经济的兴起已对封建大厦造成局部侵蚀，而商品经济也正是由于安定和秩序的确定才得以发展起来。,"The fundamental one, I believe, was the partial erosion of the feudal edifice through the rise of commerce, which was in turn due to the establishment of peace and order."
4162,这种侵蚀与外国的入侵结合在一起，使得王政复古成为解决这一问题的重要一环。,"Together with the foreign intrusion, this erosion created problems toward whose solution the Restoration was one important step."
4162,这种解决方法在政治上的反动性，在很大程度上可以根据这一运动所吸引的集团作出解释。,The politically reactionary aspects of the solution are to a great extent explicable in terms of the groups that the Imperial movement attracted.
4162,这些集团之一是天皇宫廷中的一部分贵族；另一组成部分是封建体制极强的诸藩中心怀不满的首领。,"One was a section of the nobility at the Imperial court.Another, consisted of a few disaffected leaders of fiefs where feudal institutions appear to have been particularly strong."
4163,他们最初的政治优势地位可能源于他们作为大地主拥有财富。,Their initial prominence was probably due to their wealth as great landowners.
4163,这样贵族就构成了贵族统治集团。,Thus patricians constituted an aristocratic governing class.
4163,贵族和平民都可以投票，但只有贵族才能当选政府官员。,"Both patricians and plebeians could vote, but only the patricians could be elected to governmental offices."
4164,斯托斯基 指出：“许多美国人最自豪的武器——从先进的中程空对空导弹到M-1坦克——没有商业化的先进的日本机器工具是无法完成的”（1992，第137页）。,"Stowsky notes that ‘many of America’s most vaunted weapons - from the AMRAAM missile to the M-l tank - literally could not be built without commercially developed Japanese machine tools' (1992, p. 137)."
4164,重要的是不要夸大这种跨国化规模，因为尽管没有可比较数据，但是可能在欧洲、发展中世界，甚至日本情况相对不严重。,"It is important not to exaggerate the scale of this transnationalization for, although there are no comparative figures, it is probably the case that it is relatively less significant than in Europe, the developing world, or even Japan."
4164,尽管事实是明显的，但关键一点是：像美国国会技术评估办公室最近报苦所说的那样，跨国化问题对于美国防务制定者和国防工业来说是全新的事情（OTA，1991，第38 页）。,"Although qualifications are in order, a key point remains: the problem of transnationalization, as a recent OTA report observed, is a completely new experience for US defence planners and the defence industry (OTA, 1991, p. 38)."
4165,与这种重组相伴的是国防工业的逐渐私有化，以及还有前面部分所提到的，国防工业基础逐步转为民用。,"Alongside this restructuring is an evolving privatization of the defence business and, as noted in the previous section, a growing civilianization of the DIB."
4165,政府，特别是大多数的第二层次的供应商，如欧洲人，面临一个严重的国防生产困境：名义上，为了支持一种符合成本效益的军事能力，国防工业基础应该逐步跨国化，从而成为“国防工业基础”和“国防”的核心内容（Buzan， 1991，参见第8章）。,"Governments, most particularly second-tier suppliers such as the Europeans, are confronted by an acute defence production dilemma: namely, that in order to sustain a cost-effective military capability the national DIB has to be progressively transnationalized, so compromising the very notion of a national DIB and national defence (Buzan, 1991; see chapter 8)."
4165,这一点使得军事技术革命进一步强化，因为“新的和更先进的常规武器有着双重效果， 一方面增加了防御的成本，另一方面提高了‘进口依赖’的安全后果”（Haglund，1989，第245页）。,"This is reinforced further by the impact of the MTR since 'newer and smarter conventional weapons ... have the dual effect of raising the costs of defence and elevating... the security consequences of import-dependence’（Haglund，1989, p. 245)."
4166,国防政策制定，从防御战略决策到军事力量的部署与运用，被牢牢镶嵌于一个机制矩阵中，这些机制是官方和非官方的、双边和多边的咨询和合作机制。,"National defence policy-making, from decisions about defence strategy to the deployment and use of military force, is embedded in a matrix of institutionalized bilateral and multilateral consultative and cooperative mechanisms, both official and unofficial."
4166,几乎没有一种国防政策的因素仍然保持完全不为这些发展所影响，甚至情报机构也发展出它们自己的机构间对话形式。,Few aspects of national security policy remain totally untouched by these developments; even intelligence agencies have developed their own forms of interagency dialogue.
4166,尽管作为一个军事超级强国，美国似乎在军事领域拥有最大（相对的）的自主权，但这实际上忽略了一个简单的事实，那就是美国作为欧洲和太平洋军事安全部署的枢纽，它的军事自主由于它所卷入的军事安排及承诺的网络而被削弱。,"Although, as a military superpower, the US appears to retain the greatest (relative) autonomy in the military domain, this is to overlook the simple fact that as the linchpin of European and Pacific military-security arrangements, its military autonomy is decidedly compromised by the web of military commitments and arrangements in which it has become entangled."
4167,第二，已经有人反对国际法主要是针对政治和地缘政治事务这一信条。,"Second, opinion has moved against the doctrine that international law is primarily about political and geopolitical affairs."
4167,根据这一新的概念，国际法越来越关注于协调和规制经济、社会、通信以及环境事务。,"According to this new conception, international law is concerned increasingly with coordinating and regulating economic, social, communication and environmental matters."
4167,与国际政治中的行动者和机构——例如，联合国、世界银行，国际电信联盟、联合国粮食及农业组织，以及世界卫生组织——的数目的不断膨胀相连，扩大国际法范畴的压力也在不断增加。,"Linked to the substantial expansion in the number of actors and agencies in world politics - for example, the United Nations itself, the World Bank, the International Telecommunication Union, the Food and Agricultural Organization and the World Health Organization - there have been many pressures to increase the scope of international law."
4168,众多的政府间组织、国际条约、国际非政府组织等主要是战后出现的现象（见第1章）。,"The enormous number of intergovernmental organizations, international treaties, international non-governmental organizations, etc., is primarily a postwar phenomenon (see chapter 1)."
4168,同样，当代全球化的分层模式与以前也有明显的区别。,"Similarly, the pattern of stratification of contemporary globalization is quite distinct from that of earlier eras."
4168,首先，不同形式的全球化汇合在一起，创造出各种不平等和等级模式。,"In the first place, the enormous confluence of different forms of globalization has created variegated patterns of unevenness and hierarchy."
4169,80年代以来，伴随着贸易壁垒的广泛减少，发展中国家发生了一系列变化。这些变化既是其国内战略，又是多边组织如世界银行、国际货币基金组织和世贸组织压力所致。,"From the 1980s there has been a sea change among developing countries, with widespread reductions in trade barriers, undertaken both as a domestic strategy and under pressure from multilateral institutions like the World Bank, the IMF and WTO."
4169,萨克斯和华纳（1995）发现，从60年代到80年代后期，在全世界范围内，采取广义的贸易开放政策的经济体在人口数量上稳定在不足世界人口总量的1/4，国内生产总值不足世界国内生产总值的一半。,Sachs and Warner (1995) found that from 1960 until the late 1980s the proportion of the world's economies that could be classed as operating broadly open trade policies was stable at below a quarter measured by population and less than a half measured by GDP.
4170,日本和美国移民机构都称遣返率约为20%。,Both Japanese and American agencies report return rates of about 20 per cent.
4170,国际劳工组织估计，尽管作了这些努力，德国1991年的非法移民数为65万，意大利为60万，整个西欧也许达到260万（Bohning，1991）。,"Despite these efforts, the ILO estimates that there were 650,000 illegal immigrants in Germany in 1991 and 600,000 in Italy, and perhaps 2.6 million in Western Europe as a whole (Bohning,1991)."
4170,单单在南加利福尼亚的非法移民数也许比这还要多。,There are probably more illegals in southern California alone than this.
4171,早期的联盟形式是列强之间用于应付紧迫性威胁的双边或三边条约。,Early alliance formations were bilateral or trilateral pacts between the great powers designed to meet immediate threats.
4171,它们多为非常灵活的协议，因为各国经常根据新的国际环境而改变自己的联盟伙伴。,They tended to be very flexible arrangements in that states frequently changed alliance partners in response to new international conditions.
4171,这些条约秘密地运作或包含有秘密的任务，由于这些原因被国际联盟的设计师伍德罗•威尔逊总统所憎恶。,"Such pacts operated in secret or involved secret undertakings and were abhorred for that very reason by President Woodrow Wilson, the main architect of the League of Nations."
4172,在自然科学中，激进的生物学家和生态学家都认为，应该将地球看作是一个相互依赖的完整的生态系统，如半神秘的大地女神理论或鲜为人知的地球太空船理论；许多不太激进的人认为，整个地球受到环境变迁的威胁，从地理范围上来讲，环境变迁的原因及其带来的结果都是全球性的。,"In the sciences, radical biologists and ecologists have argued for conceiving the planet as an interdependent holistic ecosystem, be it the semi-mystic Gaia theory or the less prosaic spaceship earth; many less radical voices would accept that the entire planet is threatened by environmental changes whose origins and consequences are geographically widespread."
4172,在进行这些争论的同时，除了环境运动和组织之间复杂的国际联盟得到长足发展外，对环境进行调控的国际机构、法律与条约的数量和范围也呈现了巨幅增长。,"Paralleling these debates, there has been an enormous growth in the number and scope of international institutions, laws and treaties that regulate the environment alongside the development of complex international alliances of environmental movements and organizations."
4172,由于我们将全球化定义为区域之间或跨洲际的社会过程和社会互动，因此，将这个定义运用到环境问题上时必须注意4个限制条件。,"Given our definition of globalization as social processes and interactions that assume interregional or transcontinental proportions, four qualifications are necessary in applying it to environmental questions."
4173,世界外国直接投资存量的大约55%集中在初级产品部门，大约15%集中于制造业，其余的则集中于公共事业和服务业——主要是金融和贸易公司。,"Around 55 per cent of world FDI stocks were in the primary product sector, around 15 per cent in manufacturing and the rest in utilities and services - mainly banking and trading companies."
4173,外国直接投资集中在初级产品部门意味着跨国公司对全部制造业活动的一小部分份额负责。所以，国际生产的程度有限。,The concentration of FDI in primary products meant that MNCs were responsible for small shares of overall manufacturing activity such that there was only a limited degree of international production.
4174,在1991年，运行中的200颗卫星中有1/3是由国际通信卫星组织掌握并由许多国家共享的。,Another third of the 200 satellites in operation in 1991 were operated by INTELSAT and shared by many nations.
4174,具有重要意义的另外一个独立的发射计划是由前苏联完成的，它拥有全球约15%的卫星，但是，欧洲和其他一些国家如印度和巴西也正在制定自己的计划。,"The only other independent launch programme of significance came from the former Soviet Union with around 15 per cent of satellites, but Europe, and some countries such as India and Brazil, are developing their own programmes."
4174,在70年代，卫星开始取代海洋电缆成为国际通信方式并不令人吃惊（Brunn和Leinbach，1991;Staple，1991）。,"Not surprisingly, satellites began to displace maritime cables for international communications in the 1970s (Brunn and Leinbach, 1991; Staple, 1991)."
4175,另外，为了应付各种银行破产和空前数量的国际金融交易，国内金融当局已经广泛合作以为国际银行业建立一个共同的框架。,"Moreover, in response to various banking failures and the unprecedented volume of international financial transactions, national financial authorities have cooperated extensively over the establishment of a common framework for international banking."
4175,结果，现在国际上普遍同意了国际清算银行调控的银行资本充足率（银行必须有资本储备以作为避免损失的缓冲器）。,"As a result, there is now a general international agreement on bank capital adequacy (the capital reserves banks have to keep as a cushion against losses) monitored by the Bank for International Settlements."
4175,还要有一个国际银行业监管机构以清楚地区分国内责任。,There is also an internationalized banking supervision structure with clearly demarcated national responsibilities.
4176,从全球范围来看，联合国的维和行动和集体安全会议变得越来越普遍，虽然它们并不一定非常有效。,"At the global level, too, the peacekeeping activities of the UN and its more general collective security functions have become more visible, although not necessarily more effective."
4176,这些发展反映了这样一种意识，即随着冷战的结束，和面对当前军事技术变革的背景，“国家防御外部武装力量对其地域疆界攻击的能力”减弱了（Cammilleri和Falk， 1992， 第152页）。,"These developments reflect a realization that with the end of the Cold War, and against the background of recent military technological change, ""the capacity of the state to defend territorial boundaries against armed attack"" may have weakened (Cammilleri and Falk, 1992, p. 152)."
4176,理所当然，许多国家认识到单靠一个国家的单边行动无法实现国家的安全。,"Certainly, many states now recognize that national security can no longer be achieved simply through unilateral actions alone."
4177,另一方面.随着全球化的加强，它产生了社会经济活动重新领土化的压力。这些活动的形式包括次国家的、区域性的、超国家的经济区，治理机制以及文化复合体。全球化也强化了社会的“本土化”和“国家化”。,"On the other hand, as globalization intensifies it generates pressures towards a reterritorialization of socio-economic activity in the form of subnational, regional and supranational economic zones, mechanisms of governance and cultural complexes.It may also reinforce the 'localization' and 'nationalization' of societies."
4177,因此，全球化涉及到政治经济权力复杂的解领土化和再领土化。,"Accordingly, globalization involves a complex deterritorialization and reterritorialization of political and economic power."
4178,结果是，联合国最终在冷战中作为一个自主的行动者在许多紧迫的问题上受到牵制（参见Falk，1975a，第169〜196页，1975b，第69〜72页；Cassese，1986，第142〜143、200〜201、213〜214、246〜250页）。,"As a result, the UN was virtually immobilized during the Cold War as an autonomous actor on many pressing issues (see Falk, 1975a, pp. 169-96, 1975b, pp. 69-72; Cassese, 1986, pp. 142-3, 200-1,213-14,246-50)."
4178,此外，宪章重新给予必要时进行“自卫”的单边军事行动以特许（通过第51条），因为对这一词的含义并没有清楚的界定。,"Moreover, the Charter gave renewed credence (through Article 51) to unilateral military action if it was necessary in 'self-defence', since there was no clear delimitation of the meaning of this phrase."
4178,所以，在某些方面，宪章的框架代表了国家间体系的一种扩张。,"In certain respects, therefore, the Charter framework represents an extension of the interstate system."
4179,可以肯定，俄国从面对同样压力到中央政权的实际崩溃所经过的时间更短。,There was to be sure a brief period in the Russian response to somewhat similar stresses when the central government in effect disappeared.
4179,但在俄国，从社会发展的基本趋势看，崩溃时期只能算做一个小小的插曲。,"But in Russia, from the perspective of fundamental social trends, this period of collapse was scarcely more than an episode."
4179,相反在中国，接近无政府状态的阶段持续了相当长的一段时期。,"In China, on the other hand, the final period of near anarchy lasted much longer."
4179,最短也可以从1991年宣布成立共和国到1927年国民党取得表面上的胜利为止。,"As a minimum, one might date it from the proclamation of the Republic in 1911 to the formal victory of the Kuomintang in 1927."
4180,贸易强度千差万別。,The intensity of trade varied widely.
4180,发达国家和初级产品出口国的贸易从无到有，直至占到其国民收入的很大部分。,"For the developed countries and major primary exporters, trade grew from negligible to significant proportions of their national income."
4180,许多其他国家的贸易程度很低，它们对其他经济的影响也是有限的。,"For many other economies, trade levels were often small and their impact on the rest of the economy limited."
4181,一国国际收支的现金账户是它的（公共和私人）储蓄和投资之差：在政府成功地平衡现金账户的情况下，储蓄和投资是相等的。,The current account of a country's balance of payments is the difference between its (public and private) savings and its investment: savings and investment are equalized where the government succeeds in balancing the current account.
